conversation_id,ticket_id,customer_id,order_id,behavior,category,tone,turns,resolved,created_at
c5105c9c-852f-45e3-b29e-15f7e2fcbfee,81a658c3-ea16-4518-a82d-bdbbf88d7cb8,6056d31a9cf9cf98ea9de7ef86cf4f5d,e6ac85c1-3cc3-4c8c-91dd-3c50c865ed31,fraud,PAYMENT_ISSUE,insistent,"[{'role': 'customer', 'text': 'I did not get a payment confirmation, I have to notify of a fucking payment problem'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 6c5fcc)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 74c755)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-18
3fbe63ae-eeba-47bc-a1d9-5dd1a96e7d7f,81f23926-bc76-47d2-b7e1-f1b1725bb13b,6056d31a9cf9cf98ea9de7ef86cf4f5d,540cb44a-abb5-4a2f-99ca-84ba29c50fee,fraud,PAYMENT_ISSUE,insistent,"[{'role': 'customer', 'text': ""I'd like information about your payment methods, wherecan I find it?""}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft cf86dc)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft f36c1c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-23
546fb70f-b4f2-471e-805b-cbeac9494b4f,82e70a6d-b16e-4ad6-9dde-c220c0bbf1b4,6056d31a9cf9cf98ea9de7ef86cf4f5d,aeb3ac3c-a050-4d1b-bac6-431baa9a8002,fraud,FRAUD_REVIEW,insistent,"[{'role': 'customer', 'text': 'Why is my account restricted? I need my refund processed now.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft fac878)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 259b5b)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-10
de19e4f8-9da4-487f-87ee-4f52d58a90bb,5f34a3ca-3bce-40d0-8898-26d02edea75d,6056d31a9cf9cf98ea9de7ef86cf4f5d,a99b29b6-06a4-4471-af9a-5ba0e967573a,fraud,PAYMENT_ISSUE,insistent,"[{'role': 'customer', 'text': 'I want to make transfers, help me'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 6a480a)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 74c755)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-24
2827e6f3-9acd-4a1e-bccd-64ec1597682f,778e9f03-0c08-4d18-a1ce-553b5771b81d,6056d31a9cf9cf98ea9de7ef86cf4f5d,5addd450-b0d6-43b7-9aa2-8914d76118af,fraud,FRAUD_REVIEW,insistent,"[{'role': 'customer', 'text': 'Why is my account restricted? I need my refund processed now.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft fac878)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft c1cd4a)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-19
cb43fb48-d5e3-44fd-a0ef-9e0f441dba86,f93f7e01-fc43-40a9-a7ec-d2f3371ac1fe,6056d31a9cf9cf98ea9de7ef86cf4f5d,479af306-7d68-4a5e-9bd8-bab9890240d1,fraud,PAYMENT_ISSUE,insistent,"[{'role': 'customer', 'text': ""I didn't get a payment validation, I have to notify of payment problems""}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft eb256f)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft f36c1c)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-09
d6dbabf6-00a6-4774-828d-4876f34cdabd,63a87307-abd6-4a32-bed1-fec8d4929a16,6056d31a9cf9cf98ea9de7ef86cf4f5d,dcc5d01e-b0ae-4591-83c5-bd66a3d907a1,fraud,FRAUD_REVIEW,insistent,"[{'role': 'customer', 'text': 'Why is my account restricted? I need my refund processed now.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft fac878)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft c1cd4a)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-12
c5785b20-a0cd-4cef-a044-4db01bd408f6,205a0909-2ea5-4137-9941-b09997fbfc87,6056d31a9cf9cf98ea9de7ef86cf4f5d,468442c3-d7e7-404e-ac4e-44b3f9f1c334,fraud,ACCOUNT,insistent,"[{'role': 'customer', 'text': ""I'd like to edit my user accunt where do i do it""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 75e088)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft c3bac5)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-02
c5baec66-1f44-4b0c-be04-a3405b18f37c,1dbda483-4dac-4a14-934a-cf41f5b3f258,6056d31a9cf9cf98ea9de7ef86cf4f5d,7e7655f8-7af6-42ef-a24f-3f80793ba027,fraud,DAMAGED_ITEM,insistent,"[{'role': 'customer', 'text': 'The item I received is damaged, I have photos.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 3f92f2)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-27
7941febc-27e5-4f1a-bed9-f4992ae27b13,5d027cdc-bd35-4b87-b2ba-e30256108473,6056d31a9cf9cf98ea9de7ef86cf4f5d,d0a0661b-64fb-4a2e-811a-64988c5c7e2e,fraud,REFUND,insistent,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 0b2644)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-28
3206d506-dc45-489a-8995-c1312d67a202,0eb29577-0694-421d-96c2-795bb48f5d30,6056d31a9cf9cf98ea9de7ef86cf4f5d,e29d958a-29ce-4ce9-a65b-ab6f2b87dbe4,fraud,REFUND,insistent,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 0b2644)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 310eac)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-08
bdda85a9-bde1-474b-8e38-536d90e57248,56ce2920-eb5c-4a19-9c02-36ba26668158,6056d31a9cf9cf98ea9de7ef86cf4f5d,675a47a4-b221-49c9-8e05-bb5ebd4dba72,fraud,PAYMENT_ISSUE,insistent,"[{'role': 'customer', 'text': 'I want help paying by credit crd'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 5acdf4)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-20
47704a94-d66f-416e-8d20-2676e83aac18,2f5f670f-fb1a-4296-8294-22d6d19a8d4e,6056d31a9cf9cf98ea9de7ef86cf4f5d,63d0a2ba-1ff9-4cb8-8d4d-1165dafda98f,fraud,ACCOUNT,insistent,"[{'role': 'customer', 'text': 'i want my pourchase history how could i check it'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 036fa0)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft c3bac5)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-23
3c9dbd4c-78ae-446c-bc16-beaae9e2ba93,2ddb3edf-dec2-4680-a39b-8771b22f8743,d3e1706bd9290ddbfd20fc30fa7224b0,3d64e90b-e7f9-475f-ae60-4d0a6c73c9e7,fraud,FRAUD_REVIEW,insistent,"[{'role': 'customer', 'text': 'Why is my account restricted? I need my refund processed now.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft fac878)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 259b5b)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-05
41fe2acb-a18d-4cb1-bb6f-4301815de806,8d7482f5-c2d4-44da-868d-22ed5637685f,d3e1706bd9290ddbfd20fc30fa7224b0,97a21c2d-13fc-47bf-ba02-7b30b7c42346,fraud,FRAUD_REVIEW,insistent,"[{'role': 'customer', 'text': 'Why is my account restricted? I need my refund processed now.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft fac878)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-11
09ab46da-e569-4d07-bebd-a7fe322beb31,a1861b0d-7eb1-4567-a876-74f77c3901fd,d3e1706bd9290ddbfd20fc30fa7224b0,ceea4c39-0b1d-442d-a989-fbb1aa6b7456,fraud,REFUND,insistent,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 0b2644)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 310eac)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-21
dacec1f9-fcc5-4d04-9efb-25aca0b0844c,853520ab-ab7b-4f08-9619-aec4cf7b9bc4,d3e1706bd9290ddbfd20fc30fa7224b0,c5763218-31be-4edc-ad78-04952152a231,fraud,REFUND,insistent,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 0b2644)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-12
0eaaf543-070b-493d-9901-9ddaa28cfa27,8e632224-8c63-465b-b7b7-33a9fc8cce18,d3e1706bd9290ddbfd20fc30fa7224b0,075dfb5e-aec4-45dc-b45c-aabce0f035a7,fraud,ORDER_STATUS,insistent,"[{'role': 'customer', 'text': 'I would like to cancel a fucking order , could I get some help?'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft 904df9)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-14
0c18ac59-edc9-45f6-baf1-88c107c093e5,b6aaa7a3-efc8-4d37-b813-71d219e02b7d,d3e1706bd9290ddbfd20fc30fa7224b0,0031bf8e-5409-4937-a7c3-0b82cd7ca351,fraud,SHIPPING_DELAY,insistent,"[{'role': 'customer', 'text': 'i didnt receive all the items i bought hep me report missing items'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft e9bbcf)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft a5db6d)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-03
26f2dd18-7874-4f97-a32e-76dd9345b236,005b06d6-8f78-4883-9f7b-82037ad5dcaf,a31afd5504f618a4cd9f19a215db2705,423d3c81-eb9d-470a-a882-5f8b2c5376a2,new,ACCOUNT,polite,"[{'role': 'customer', 'text': 'i forgot my password reset it'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 98f3ff)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-08
245f08dd-64a3-44c1-a139-82693086aa79,ea7d9a69-ee1d-495e-9820-6be05429c6a8,65f03fbedc7e8316cd4eeef6480b681e,ddb378ff-a378-444e-ae4e-c4a772d272ac,new,ACCOUNT,polite,"[{'role': 'customer', 'text': 'can uhelp me edit myfucking account'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft ba36d9)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Got it, what should I do next?'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft f04440)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-25
89b7f9a7-9117-4d68-8895-23f615e5161d,a0d3a275-4387-44a7-9a46-c73d80aa9132,d3a5fa065a68c1f357e6d8f4385938ee,19bb8122-bc36-4f8f-a841-3cb19eb6d093,fraud,REFUND,insistent,"[{'role': 'customer', 'text': 'Requesting a refund - item was wrong.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 0b2644)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-03-26
d3347eba-3b74-4083-9509-1789b3118304,1cb48a68-cf27-4aa8-b468-14b269d1a933,d3a5fa065a68c1f357e6d8f4385938ee,861ca610-c46d-458b-86c2-4304fcd74aa5,fraud,CANCELLATION,insistent,"[{'role': 'customer', 'text': 'I need to cancel my order, I just placed it by mistake.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft a2d40b)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 4e22a3)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-04
bbadc784-fc27-45cb-a7e9-799fd8a22d26,cafeb857-a2e8-49f6-8373-778827a5b186,d3a5fa065a68c1f357e6d8f4385938ee,4e9bbc04-3d88-4896-8cfc-ec58e78e8533,fraud,CANCELLATION,insistent,"[{'role': 'customer', 'text': 'I need to cancel my order, I just placed it by mistake.'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft a2d40b)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-05-09
69b4eff9-7e82-495a-ad06-53ae53eac0ab,b12acad1-dcca-480a-9163-66919f612d1c,7f75745b4c2e50fbe27640c3949d0769,22611a36-6842-4c54-bcfa-68f74f304595,new,DAMAGED_ITEM,polite,"[{'role': 'customer', 'text': 'The item I received is damaged, I have photos.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft a2ac9d)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Oh okay, thank you for explaining.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 700698)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-16
d33e24d4-cb77-4b76-994f-0787dd21d1e3,68a65897-9efa-4c05-a467-3d662296fe50,6fe1eeba50adb26785158eef67c6ce38,8af73078-2e87-45bc-89b9-bb24079a9355,existing,SHIPPING_DELAY,neutral,"[{'role': 'customer', 'text': 'I have to check the fucking costs of delivery, how to do it?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 7183dd)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-04-09
953d58f1-15ff-43f4-9892-aed5409d51da,93576fb7-2e24-4a17-b043-aecd8bec005c,7c4c172f6ad96039c75d87385d74d0b8,8497b970-143f-4711-be09-45d97058475d,existing,DAMAGED_ITEM,neutral,"[{'role': 'customer', 'text': 'The item I received is damaged, I have photos.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 29f022)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-24
868f3a80-50d8-4e43-8c80-586d45c1f483,8b908ac1-762e-4727-9775-87b6d7cbf2e8,caf8cfa0ac3ff60facda076545837647,92cfcaf9-93df-4f8d-aafa-7c91415f19d6,fraud,REFUND,insistent,"[{'role': 'customer', 'text': 'I want a refund for my last order, it never showed up.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 7ad00f)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 310eac)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-18
2a9f5017-ad9b-4b1f-ba81-28be466ed21c,cb49a873-f286-4b92-b93c-2df657b311a2,caf8cfa0ac3ff60facda076545837647,c0c4e5b4-5c9b-4ade-9189-5ff742742a20,fraud,ORDER_STATUS,insistent,"[{'role': 'customer', 'text': 'where do I check the fucking status of my exchange?'}, {'role': 'agent', 'text': ""Let me pull up that order for you. Based on the latest tracking and delivery estimate, here's the current status and what to expect next. (offline draft cceb00)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-16
be85ba4a-6411-4b19-8309-5928dbd11719,15a098f0-0b8b-4126-aedc-dc274ec628e1,caf8cfa0ac3ff60facda076545837647,811c56f4-e2b7-495a-bca6-76792c4f401c,fraud,SHIPPING_DELAY,insistent,"[{'role': 'customer', 'text': ""I'd like to know about the fucking cost of shipping, how could I find more information?""}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 028ae1)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': 'Can you just make an exception this once?'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft a5db6d)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-06-22
b5eeb691-8ac5-43b2-b233-58d09d3b5e67,f5b0b70f-a249-4e60-9f0b-f61d6ab4bc51,caf8cfa0ac3ff60facda076545837647,09625bc0-0e14-4143-9c5a-eeb1dac136ea,fraud,DAMAGED_ITEM,insistent,"[{'role': 'customer', 'text': 'The item I received is damaged, I have photos.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 3f92f2)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 912746)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-08
985daf9d-9f1f-40cf-a46b-98ce91ede05e,19db79b6-26af-44b8-8dc7-e4eb95a6a635,caf8cfa0ac3ff60facda076545837647,393b3450-1d3f-4d15-955a-fc90afde603a,fraud,ACCOUNT,insistent,"[{'role': 'customer', 'text': ""I'd like to update my account how could i do it""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft cb3944)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 5bb2d1)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-07-15
117d5fb4-9fd7-4bf1-970f-fec958045853,cffb8f2a-73d6-42f2-85ef-4cbd122274db,caf8cfa0ac3ff60facda076545837647,84ae73d2-1079-4848-af91-2a3b6ce6cdfe,fraud,PAYMENT_ISSUE,insistent,"[{'role': 'customer', 'text': 'i want assistance making a payment'}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 635594)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out — I've reviewed your account and our policies, and here's how I can help with that. (offline draft 74c755)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}]",True,2026-07-20
b7d62175-94e8-4478-9403-bd54aa3a833c,34bb6e05-5eea-4bdc-b011-b9cf3c2400a7,caf8cfa0ac3ff60facda076545837647,4aed62ef-46be-42e7-b100-1f367c853bf1,fraud,FRAUD_REVIEW,insistent,"[{'role': 'customer', 'text': 'Why is my account restricted? I need my refund processed now.'}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft fac878)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'customer', 'text': ""I don't understand why this needs review, just process it now.""}, {'role': 'agent', 'text': ""Thanks for reaching out about your refund. I've checked your order and our returns policy; here's where things stand and the next step I can take for you. (offline draft 259b5b)"", 'meta': {'expected_context': ['case_state', 'kb_retrieval', 'segment_policy'], 'generated_by': 'offline'}}, {'role': 'system', 'text': '[ESCALATED_TO_HUMAN]', 'meta': {'reason': 'fraud_review'}}]",False,2026-06-23
